bodywork_type,brand,city,color,doors,fuel_type,kilometers,model,motor,state,transmission,year,price
12,129,164,16,4.0,2,66800.0,1077,32,2,0,2003.0,13400000.0
12,129,227,31,4.0,2,20000.0,1077,196,25,2,2003.0,10000000.0
12,135,351,16,4.0,2,254145.0,551,32,7,2,2003.0,12000000.0
12,104,375,31,4.0,3,90000.0,63,196,20,2,2003.0,8000000.0
0,48,34,16,5.0,0,400000.0,497,51,5,0,2003.0,55000000.0
4,90,258,31,5.0,0,225000.0,469,196,20,2,2003.0,65000000.0
12,24,324,16,4.0,2,1.0,517,28,4,2,2003.0,6500000.0
12,85,338,16,4.0,0,319000.0,912,51,5,2,2003.0,25000000.0
9,24,196,16,2.0,0,300095.0,739,253,2,2,2003.0,32000000.0
4,129,153,16,5.0,2,214.0,413,32,2,2,2003.0,10000000.0
4,101,359,16,5.0,2,240000.0,207,28,5,2,2003.0,16000000.0
12,101,227,31,4.0,2,1.0,207,28,25,2,2003.0,15000000.0
0,141,327,16,5.0,2,160000.0,885,243,5,2,2003.0,24500000.0
0,148,359,16,5.0,2,163000.0,745,447,5,2,2003.0,112000000.0
0,70,359,31,5.0,2,488310.0,620,233,5,2,2003.0,23000000.0
4,129,190,16,5.0,2,250000.0,1138,18,8,2,2003.0,10650000.0
0,151,320,49,5.0,2,217694.0,617,157,15,2,2002.0,12000000.0
12,24,362,6,5.0,2,272180.0,232,196,12,2,2002.0,11000000.0
4,24,196,16,3.0,2,168000.0,427,51,2,2,2002.0,10300000.0
9,48,73,49,2.0,2,15000.0,530,493,15,0,2002.0,35500000.0
13,129,359,31,5.0,2,172000.0,1013,51,5,2,2002.0,13900000.0
4,118,327,6,5.0,2,115000.0,88,32,5,2,2002.0,13100000.0
12,129,327,31,4.0,2,148000.0,1077,32,5,2,2002.0,12800000.0
4,24,112,6,3.0,2,158000.0,427,32,5,2,2002.0,11500000.0
12,107,327,16,4.0,2,120000.0,390,431,5,2,2002.0,21490000.0
0,24,155,63,5.0,2,200000.0,633,303,5,0,2002.0,22500000.0
0,110,190,31,4.0,0,270000.0,724,51,8,2,1998.0,35000000.0
4,101,191,31,5.0,2,192000.0,126,28,2,2,1998.0,9900000.0
0,148,196,16,5.0,2,252000.0,947,196,2,2,1998.0,24000000.0
9,112,355,31,2.0,2,9999.0,446,233,7,2,1998.0,23000000.0
0,79,238,16,5.0,2,300000.0,369,440,5,2,1998.0,25000000.0
4,37,48,31,5.0,2,273954.0,751,42,29,2,1998.0,8000000.0
12,70,238,31,4.0,2,155000.0,213,28,5,2,1998.0,10500000.0
4,151,112,16,5.0,2,332000.0,619,64,5,2,1998.0,10000000.0
12,107,327,31,4.0,2,217000.0,390,64,5,2,1998.0,18800000.0
9,38,196,31,2.0,0,280000.0,465,253,2,2,1998.0,30000000.0
12,112,73,31,4.0,2,200000.0,916,196,15,2,1998.0,20000000.0
0,112,196,25,5.0,2,269700.0,899,356,2,0,1998.0,23900000.0
0,107,327,16,5.0,2,110500.0,781,352,5,2,1998.0,19900000.0
12,37,44,31,4.0,2,189200.0,751,42,5,2,1998.0,9200000.0
4,37,121,31,5.0,2,258800.0,1109,3,15,2,1998.0,7600000.0
12,37,359,31,4.0,2,185000.0,751,42,5,2,1998.0,10700000.0
12,24,378,31,2.0,3,200000.0,379,196,21,2,1998.0,18500000.0
12,48,327,16,4.0,2,150000.0,555,28,5,2,1998.0,10500000.0
0,112,238,31,5.0,2,280000.0,899,356,5,2,1998.0,21500000.0
9,148,33,16,2.0,2,186000.0,664,233,4,2,1998.0,19000000.0
12,101,102,16,4.0,2,400000.0,17,28,7,2,1998.0,8500000.0
4,37,160,31,5.0,2,329000.0,751,42,2,2,1998.0,9500000.0
0,151,327,61,5.0,2,241861.0,896,51,5,2,1998.0,10000000.0
4,70,351,16,5.0,2,130000.0,1108,64,7,2,1998.0,20000000.0
4,151,155,16,4.0,2,259000.0,53,621,5,2,1998.0,9000000.0
12,56,58,16,5.0,3,160.0,825,51,29,0,1998.0,21000000.0
12,67,73,31,4.0,2,245000.0,216,227,15,0,1998.0,13700000.0
4,37,72,63,2.0,2,94000.0,751,42,5,2,1998.0,11500000.0
0,48,150,16,5.0,2,209000.0,524,440,28,2,1998.0,11000000.0
4,47,385,16,5.0,2,197000.0,893,28,15,2,1998.0,8900000.0
9,24,220,16,2.0,2,200000.0,739,227,29,2,1998.0,27500000.0
12,24,124,31,2.0,2,251503.0,739,51,2,2,1998.0,42000000.0
4,24,196,74,5.0,2,350500.0,427,32,2,2,1998.0,9000000.0
9,24,61,16,2.0,2,300.0,739,227,29,2,1998.0,32500000.0
12,24,34,16,4.0,2,68000.0,1076,28,5,2,1998.0,13500000.0
0,24,112,31,5.0,2,275000.0,969,249,5,2,1998.0,28400000.0
0,112,115,31,5.0,2,235000.0,1106,233,15,2,1998.0,22000000.0
0,110,155,31,5.0,2,235000.0,858,339,5,2,1998.0,28000000.0
12,24,219,16,4.0,2,403000.0,427,28,7,2,1998.0,9000000.0
0,67,58,31,5.0,2,242000.0,323,196,29,2,1998.0,26500000.0
12,112,208,16,4.0,2,134000.0,1018,51,15,2,1998.0,9500000.0
0,79,115,16,5.0,2,189800.0,369,440,15,2,1998.0,25300000.0
12,70,72,74,4.0,2,256000.0,213,28,5,2,1998.0,10800000.0
0,148,155,31,5.0,2,196.0,947,196,5,2,1998.0,22300000.0
12,70,196,16,4.0,2,33333.0,213,28,2,2,1998.0,7000000.0
4,37,263,31,5.0,2,180000.0,1109,3,2,2,1998.0,7500000.0
0,79,157,16,5.0,2,203000.0,369,440,15,0,1998.0,30000000.0
9,101,112,31,2.0,2,240000.0,248,224,5,2,1997.0,28500000.0
4,135,196,16,4.0,2,206000.0,553,51,2,2,1997.0,6000000.0
0,24,116,16,5.0,2,150000.0,1167,51,24,2,1997.0,27000000.0
9,148,47,16,2.0,2,190000.0,745,447,26,2,1997.0,60000000.0
4,118,34,63,5.0,2,199900.0,114,32,5,2,1997.0,10500000.0
12,48,123,16,5.0,3,175000.0,524,51,5,0,1997.0,9900000.0
9,101,282,31,2.0,2,198000.0,248,224,5,2,1997.0,26900000.0
1,79,155,6,2.0,0,200000.0,34,652,5,2,1997.0,20000000.0
4,47,155,31,5.0,2,220000.0,893,28,5,2,1997.0,8400000.0
4,48,112,16,5.0,2,108836.0,556,28,5,2,1997.0,9000000.0
12,48,58,25,4.0,2,273325.0,730,51,29,2,1997.0,10000000.0
12,129,102,61,4.0,2,123800.0,940,32,7,2,1997.0,8000000.0
0,110,204,74,5.0,2,490.0,828,233,14,2,1997.0,22500000.0
4,118,123,6,5.0,2,170000.0,3,32,5,2,1997.0,9300000.0
0,24,380,16,3.0,2,190000.0,1003,28,10,2,1997.0,23500000.0
9,24,282,16,2.0,2,209000.0,739,227,5,2,1997.0,32000000.0
4,47,263,16,5.0,2,204200.0,893,28,2,2,1997.0,9000000.0
4,101,58,16,5.0,2,1000.0,207,51,29,2,1997.0,9000000.0
9,148,112,16,2.0,2,300000.0,664,233,5,2,1997.0,25000000.0
12,48,136,16,4.0,2,1.0,524,196,2,0,1997.0,14000000.0
4,30,34,31,5.0,2,155000.0,1010,51,5,2,1997.0,14500000.0
12,135,375,16,5.0,3,76000.0,553,196,20,2,1997.0,7000000.0
0,101,93,16,4.0,2,220.0,126,196,22,2,1997.0,9300000.0
9,24,34,31,4.0,2,236000.0,1033,489,5,2,1997.0,23000000.0
12,153,359,16,4.0,2,124515.0,179,488,5,2,1997.0,16000000.0
4,129,210,16,5.0,2,189104.0,1138,28,18,2,1997.0,9000000.0
4,38,207,31,5.0,2,230000.0,368,28,10,2,1997.0,7000000.0
0,135,101,31,5.0,2,350000.0,553,28,25,2,1997.0,6000000.0
0,112,359,31,5.0,2,202000.0,899,356,5,2,1997.0,21500000.0
0,135,327,16,5.0,2,250000.0,553,28,5,2,1997.0,8500000.0
4,47,285,16,5.0,2,220000.0,893,28,26,2,1997.0,8500000.0
12,67,155,31,4.0,2,160000.0,383,51,5,2,1997.0,13500000.0
0,24,58,16,5.0,2,60000.0,1167,51,29,2,1997.0,21000000.0
0,110,375,16,5.0,2,25000.0,828,249,20,2,1997.0,29000000.0
0,79,157,31,5.0,2,215000.0,627,491,15,0,1997.0,18000000.0
0,112,155,16,5.0,2,320000.0,1143,196,5,2,1997.0,18000000.0
4,48,327,31,5.0,2,77000.0,556,28,5,2,1997.0,7000000.0
12,67,154,31,4.0,2,217859.0,383,51,29,2,1997.0,12500000.0
9,24,58,16,2.0,2,244000.0,379,496,29,2,1997.0,26500000.0
9,24,72,31,4.0,2,179000.0,1033,489,5,2,1997.0,25000000.0
4,129,84,31,4.0,2,190000.0,413,196,5,2,1997.0,8500000.0
0,151,26,16,5.0,2,280000.0,619,51,24,2,1997.0,13500000.0
4,70,196,31,5.0,2,268000.0,213,28,2,2,1997.0,6800000.0
12,148,351,63,5.0,2,192000.0,1058,93,7,2,1997.0,13500000.0
12,7,155,16,4.0,2,179000.0,1024,64,5,2,1997.0,20000000.0
12,118,270,31,4.0,2,200000.0,187,196,7,0,1997.0,16000000.0
12,148,190,31,2.0,0,95000.0,745,572,8,2,1996.0,78000000.0
9,24,359,31,2.0,2,260000.0,739,51,5,2,1996.0,23900000.0
0,70,73,16,3.0,2,345000.0,641,51,15,2,1996.0,15000000.0
4,79,112,16,5.0,2,230000.0,369,196,5,0,1996.0,25000000.0
12,101,51,16,4.0,2,321233.0,169,196,29,2,1996.0,9000000.0
4,24,359,16,2.0,2,25000.0,1076,51,5,2,1996.0,16000000.0
4,135,155,31,5.0,2,230000.0,553,28,5,2,1996.0,5000000.0
12,67,195,31,4.0,2,271000.0,383,42,5,2,1996.0,12500000.0
12,7,359,74,5.0,2,155000.0,1027,51,5,2,1996.0,27000000.0
0,30,359,16,5.0,2,220000.0,1227,64,5,2,1996.0,10800000.0
4,112,327,16,5.0,2,278000.0,224,51,5,2,1996.0,12000000.0
9,24,58,31,2.0,2,161000.0,379,496,29,2,1996.0,30000000.0
4,24,8,16,3.0,0,100000.0,1133,196,28,2,1996.0,30000000.0
1,38,196,63,3.0,2,1.0,535,93,2,2,1996.0,27000000.0
4,118,253,31,5.0,2,164000.0,114,64,25,2,1996.0,9000000.0
9,24,18,31,2.0,2,100.0,739,227,5,2,1996.0,25700000.0
12,47,115,25,4.0,2,213000.0,914,28,15,2,1996.0,5800000.0
4,48,155,16,5.0,3,160000.0,524,196,5,0,1996.0,14000000.0
4,110,267,31,3.0,0,98300.0,828,51,26,2,1996.0,32000000.0
12,101,122,16,4.0,2,245763.0,776,196,16,2,1996.0,7000000.0
9,101,239,31,2.0,2,352000.0,250,249,26,2,1996.0,32000000.0
1,38,123,63,2.0,0,1000.0,43,569,5,2,1996.0,28900000.0
0,24,203,31,5.0,2,87000.0,1167,51,7,2,1996.0,23500000.0
6,151,157,49,4.0,2,15000.0,418,135,15,2,1996.0,48000000.0
12,110,299,16,4.0,2,150000.0,744,28,5,2,1996.0,11800000.0
12,37,44,31,4.0,2,40.0,515,196,5,2,1996.0,6500000.0
4,37,150,16,5.0,2,148446.0,1109,3,28,2,1996.0,9000000.0
0,110,196,16,5.0,2,188000.0,828,339,2,2,1996.0,28000000.0
2,151,155,16,2.0,2,167000.0,514,115,5,2,1996.0,18000000.0
4,101,150,16,5.0,2,2100.0,126,28,28,2,1996.0,8300000.0
4,24,196,31,5.0,2,179000.0,1052,15,2,2,1996.0,8000000.0
0,148,47,39,3.0,2,200000.0,559,466,26,2,1996.0,55200000.0
2,48,155,39,2.0,2,70755.0,834,231,5,2,1996.0,15000000.0
0,24,327,16,2.0,2,5000.0,379,196,5,2,1996.0,23000000.0
12,67,150,16,4.0,2,238000.0,383,42,28,2,1996.0,10000000.0
0,48,375,16,5.0,2,180000.0,51,51,20,2,1996.0,17000000.0
9,101,150,16,2.0,2,100000.0,250,249,28,2,1996.0,29000000.0
0,24,155,31,2.0,3,1.0,379,51,5,2,1996.0,23000000.0
12,110,34,63,4.0,2,290000.0,744,28,5,2,1996.0,8000000.0
0,148,190,16,4.0,0,111111.0,664,51,8,2,1996.0,42000000.0
12,101,150,16,4.0,2,240000.0,169,196,28,2,1996.0,7800000.0
12,24,58,31,4.0,2,123546.0,517,28,29,2,1996.0,8500000.0
4,48,196,16,5.0,2,285791.0,555,28,2,2,1996.0,7700000.0
4,151,123,25,5.0,2,84000.0,619,64,5,2,1996.0,10000000.0
4,24,327,31,3.0,2,180000.0,427,51,5,2,1996.0,8000000.0
8,79,113,16,2.0,0,370000.0,1189,630,2,2,1996.0,45000000.0
0,110,362,61,3.0,2,250000.0,828,249,12,0,1996.0,27000000.0
12,79,102,16,5.0,0,349000.0,369,196,7,2,1995.0,32000000.0
12,101,327,74,4.0,2,158000.0,169,196,5,2,1995.0,7900000.0
12,101,112,16,4.0,2,197000.0,207,64,5,2,1995.0,10500000.0
12,112,327,63,4.0,2,150000.0,1018,51,5,2,1995.0,8490000.0
0,110,18,31,5.0,2,330000.0,828,249,5,2,1995.0,24300000.0
12,24,34,74,4.0,2,150000.0,1076,51,5,2,1995.0,8500000.0
9,24,18,63,2.0,2,223115.0,739,51,5,2,1995.0,23800000.0
0,101,238,31,5.0,2,213000.0,207,51,5,2,1995.0,11900000.0
2,118,375,63,2.0,2,38000.0,114,157,20,2,1995.0,24000000.0
12,101,37,31,4.0,2,360000.0,126,42,2,2,1995.0,4000000.0
12,24,375,31,4.0,0,99999.0,266,51,20,2,1995.0,13000000.0
9,24,58,31,2.0,2,111111.0,379,496,29,2,1995.0,18000000.0
9,24,327,31,2.0,2,230000.0,379,496,5,2,1995.0,18000000.0
9,101,93,31,2.0,2,315000.0,248,224,22,2,1995.0,25000000.0
0,101,93,16,2.0,2,194000.0,248,196,22,2,1995.0,25000000.0
0,110,359,31,5.0,2,183000.0,828,249,5,2,1995.0,28990000.0
0,79,351,39,5.0,2,345600.0,369,440,7,0,1995.0,22500000.0
0,101,168,31,5.0,2,180000.0,126,196,18,2,1995.0,9800000.0
0,24,21,16,2.0,2,260000.0,739,51,7,2,1995.0,26500000.0
4,135,196,6,5.0,2,350000.0,553,28,2,2,1995.0,5500000.0
0,118,112,31,5.0,2,216000.0,139,196,5,2,1995.0,8200000.0
0,28,327,16,4.0,2,300000.0,861,51,5,2,1995.0,8500000.0
12,118,359,16,4.0,2,230000.0,114,64,5,2,1995.0,8200000.0
12,24,47,16,4.0,2,1000.0,1076,51,26,2,1995.0,7500000.0
12,24,255,31,4.0,2,1.0,1076,28,7,2,1995.0,12000000.0
0,24,360,31,5.0,2,147119.0,266,445,5,2,1995.0,15000000.0
0,148,184,31,5.0,2,215000.0,273,447,15,2,1995.0,60000000.0
12,101,238,31,4.0,2,200000.0,223,51,5,2,1995.0,11000000.0
4,101,375,31,5.0,2,340971.0,126,28,20,2,1995.0,9000000.0
12,24,196,16,4.0,2,110000.0,1076,51,2,2,1995.0,7500000.0
9,148,72,6,2.0,2,10000.0,664,291,5,2,1994.0,21600000.0
0,85,196,16,5.0,2,150000.0,1049,196,2,2,1994.0,12900000.0
4,110,196,74,5.0,2,280000.0,828,373,2,2,1994.0,24500000.0
12,7,327,74,4.0,2,150000.0,1024,157,5,2,1994.0,13990000.0
12,101,359,74,4.0,2,18000.0,169,196,5,0,1994.0,25800000.0
0,24,359,31,5.0,2,145000.0,1133,249,5,2,1994.0,22000000.0
12,101,359,63,4.0,2,307568.0,126,93,5,2,1994.0,8500000.0
4,24,360,16,2.0,3,36000.0,739,285,5,2,1994.0,22000000.0
0,110,26,74,5.0,2,1000.0,828,339,24,2,1994.0,19000000.0
0,24,352,16,5.0,2,384141.0,739,285,5,2,1994.0,20000000.0
0,24,352,16,2.0,2,38441.0,739,285,5,2,1994.0,18500000.0
9,101,112,31,2.0,2,560000.0,247,196,5,2,1994.0,19500000.0
0,110,282,16,5.0,2,373000.0,727,196,5,2,1994.0,14500000.0
4,148,58,16,5.0,3,232000.0,546,51,29,2,1994.0,39500000.0
4,47,195,16,5.0,2,160000.0,1141,28,5,2,1994.0,5500000.0
12,37,53,31,4.0,2,380000.0,952,42,15,2,1994.0,7700000.0
4,48,155,16,5.0,2,29000.0,497,196,5,2,1994.0,34000000.0
4,24,155,63,5.0,2,200000.0,1076,15,5,2,1994.0,9000000.0
12,129,327,16,4.0,2,234000.0,945,32,5,2,1993.0,6400000.0
0,24,33,16,2.0,2,50.0,1003,28,4,2,1993.0,17000000.0
4,101,113,16,5.0,2,220000.0,126,28,2,2,1993.0,6350000.0
0,148,196,74,5.0,2,201400.0,745,440,2,2,1993.0,58900000.0
0,24,196,31,3.0,2,128000.0,1076,196,2,2,1993.0,38000000.0
12,67,73,31,5.0,2,293000.0,383,28,15,2,1993.0,7900000.0
6,101,196,9,5.0,2,170673.0,786,373,2,0,1993.0,13500000.0
9,148,359,61,2.0,2,173000.0,664,233,5,2,1993.0,28500000.0
4,135,348,16,5.0,2,199000.0,551,32,29,2,2003.0,12800000.0
4,24,17,31,5.0,2,306.0,1167,51,8,2,2003.0,26000000.0
0,85,238,61,5.0,2,183000.0,1049,196,5,0,2003.0,20000000.0
0,70,112,16,4.0,3,111111.0,641,196,5,2,2003.0,18000000.0
9,148,263,31,2.0,2,300000.0,664,233,2,2,2003.0,33500000.0
4,151,375,61,5.0,2,176000.0,619,196,20,2,2003.0,21500000.0
4,129,26,16,4.0,2,210000.0,762,196,24,2,2003.0,12000000.0
0,79,195,31,5.0,2,230000.0,627,451,5,0,2003.0,24000000.0
12,112,375,31,4.0,2,182520.0,1018,64,20,2,2003.0,10000000.0
9,101,302,31,4.0,2,300000.0,250,249,19,2,2003.0,26000000.0
0,85,235,31,5.0,2,142000.0,351,243,11,2,2003.0,19000000.0
4,24,58,25,5.0,2,250000.0,227,15,29,2,2003.0,11000000.0
4,129,37,61,5.0,2,109000.0,413,32,2,2,2003.0,12500000.0
0,38,302,16,5.0,2,198000.0,1104,28,19,0,2003.0,23000000.0
0,110,18,74,5.0,2,302000.0,828,339,5,2,2003.0,38000000.0
12,110,58,61,4.0,2,123456.0,744,51,29,0,2003.0,12500000.0
0,112,53,16,5.0,0,286000.0,1143,339,15,2,2003.0,25000000.0
9,24,196,31,2.0,0,189000.0,739,243,2,2,2003.0,41000000.0
9,48,190,61,4.0,0,400000.0,959,607,8,2,2003.0,35000000.0
12,24,263,16,4.0,2,136000.0,427,32,2,2,2003.0,13200000.0
12,24,327,31,4.0,2,205000.0,517,28,5,2,2003.0,12500000.0
4,70,208,16,5.0,2,233934.0,213,42,15,2,2003.0,12500000.0
0,110,33,31,5.0,2,200000.0,858,339,4,2,2003.0,29500000.0
12,129,196,31,4.0,2,1.0,1077,196,2,2,2003.0,11500000.0
4,151,112,31,5.0,2,100000.0,617,64,5,2,2003.0,12000000.0
12,70,190,16,4.0,2,1.0,213,28,8,2,2003.0,11500000.0
12,129,128,31,4.0,2,184000.0,802,51,15,2,2003.0,13000000.0
4,24,227,31,3.0,2,178000.0,227,15,25,2,2003.0,11100000.0
11,110,302,6,5.0,2,157000.0,858,671,19,0,2003.0,27000000.0
4,148,196,16,2.0,3,100000.0,664,51,2,2,2003.0,37000000.0
0,112,53,31,5.0,0,286000.0,1143,339,15,2,2003.0,25000000.0
0,112,375,31,5.0,0,250000.0,1143,339,20,2,2003.0,45000000.0
0,24,351,6,5.0,2,210000.0,633,196,7,2,2003.0,26000000.0
4,24,155,16,3.0,2,150000.0,227,15,5,2,2003.0,9500000.0
9,48,41,31,2.0,3,160000.0,530,51,15,0,2003.0,26500000.0
0,24,150,31,5.0,2,289639.0,1127,444,28,2,2003.0,23000000.0
4,24,123,31,5.0,2,196000.0,1228,196,5,2,2003.0,20000000.0
4,30,176,16,5.0,2,220000.0,1214,196,28,2,2003.0,12500000.0
0,148,58,61,3.0,2,197000.0,911,250,29,2,2003.0,48000000.0
0,67,101,31,5.0,2,156000.0,323,233,25,2,2003.0,24000000.0
0,24,274,31,4.0,2,24660.0,227,51,24,2,2003.0,11000000.0
2,5,112,16,2.0,2,129000.0,197,64,5,2,2003.0,25500000.0
12,24,37,31,4.0,2,145000.0,232,64,2,2,2003.0,12000000.0
0,7,208,31,5.0,0,176000.0,1197,196,15,0,2003.0,46000000.0
4,110,155,31,3.0,2,132000.0,828,51,5,2,2003.0,35600000.0
4,101,44,16,5.0,2,1600.0,207,51,5,2,2003.0,17000000.0
0,110,34,31,5.0,2,142000.0,723,669,5,0,2003.0,37500000.0
4,129,238,63,5.0,2,145000.0,413,32,5,2,2002.0,13900000.0
4,30,112,74,5.0,2,190000.0,300,196,5,0,2002.0,14300000.0
0,129,327,31,4.0,2,262781.0,802,51,5,2,2002.0,11800000.0
4,129,84,16,4.0,2,176571.0,1077,32,5,2,2002.0,11400000.0
12,112,359,61,4.0,2,190000.0,224,51,5,2,2002.0,14300000.0
9,48,254,49,2.0,2,198500.0,530,505,5,0,2002.0,34000000.0
4,151,327,60,4.0,2,154000.0,619,135,5,2,2002.0,17500000.0
4,129,359,61,5.0,2,100000.0,413,104,5,2,2002.0,15000000.0
12,67,327,61,4.0,2,124000.0,383,63,5,2,2002.0,18700000.0
4,129,29,31,5.0,2,111111.0,413,32,2,2,2002.0,9000000.0
4,101,33,16,5.0,2,196230.0,207,51,4,2,2002.0,13300000.0
4,70,359,16,3.0,3,25.0,831,51,5,2,2002.0,10000000.0
0,79,58,16,5.0,2,220000.0,369,368,29,0,2002.0,45000000.0
0,2,80,74,3.0,0,12345.0,62,637,15,2,2002.0,18000000.0
12,48,325,16,4.0,2,211000.0,730,28,15,2,2002.0,13000000.0
4,37,58,61,5.0,2,40000.0,793,3,29,2,2002.0,9500000.0
12,129,359,6,4.0,2,281000.0,802,32,5,2,2002.0,12800000.0
2,129,266,31,3.0,2,212000.0,1138,689,29,2,2002.0,12000000.0
4,129,196,16,5.0,2,190000.0,413,32,2,2,2002.0,12500000.0
4,151,139,61,5.0,2,190000.0,617,64,29,2,2002.0,12500000.0
4,85,155,16,4.0,0,320000.0,305,51,5,2,2002.0,24000000.0
4,151,115,31,5.0,2,159000.0,619,196,15,2,2002.0,19500000.0
4,151,327,16,5.0,2,168434.0,617,64,5,2,2002.0,12000000.0
12,112,196,63,4.0,2,151000.0,1018,64,2,2,2002.0,13000000.0
12,24,33,16,4.0,2,155000.0,1076,28,4,2,2002.0,10700000.0
9,24,155,63,2.0,2,230000.0,739,224,5,2,2002.0,30000000.0
0,24,350,16,5.0,2,1.0,517,51,21,2,2002.0,11000000.0
12,24,238,31,4.0,2,180000.0,427,28,5,2,2002.0,21000000.0
12,24,254,16,5.0,2,219000.0,517,196,5,0,2002.0,13000000.0
12,7,115,31,4.0,2,159000.0,1024,339,15,2,2002.0,36500000.0
4,48,220,16,5.0,2,161600.0,730,196,29,2,2002.0,12900000.0
4,24,150,16,4.0,2,248000.0,232,51,28,2,2002.0,11000000.0
9,24,385,31,2.0,2,200000.0,739,224,15,2,2002.0,28500000.0
12,24,375,25,4.0,2,160000.0,517,51,20,0,2002.0,11000000.0
12,67,327,63,5.0,2,239900.0,62,196,5,2,2002.0,20000000.0
13,48,224,6,3.0,2,25970.0,35,383,21,2,2002.0,18000000.0
12,129,112,31,4.0,2,160000.0,1077,32,5,2,2002.0,12500000.0
0,148,359,16,3.0,2,121000.0,745,447,5,2,2002.0,225000000.0
13,79,154,63,5.0,2,129348.0,369,456,29,0,2002.0,17000000.0
0,24,56,74,4.0,3,265000.0,227,593,2,2,2002.0,9500000.0
9,48,260,31,2.0,2,120000.0,530,493,15,2,2002.0,35500000.0
0,48,18,61,5.0,2,202000.0,524,440,5,0,2002.0,25000000.0
4,24,37,16,5.0,2,183000.0,427,32,2,2,2002.0,10800000.0
12,112,327,31,4.0,2,144600.0,1018,51,5,2,2002.0,10200000.0
12,129,155,31,4.0,2,180000.0,802,32,5,2,2002.0,10000000.0
0,90,327,31,5.0,2,171632.0,574,64,5,2,2000.0,32000000.0
12,112,34,31,4.0,2,120000.0,224,51,5,2,2000.0,11200000.0
0,110,138,74,5.0,2,270200.0,828,233,20,2,2000.0,31900000.0
4,151,327,63,3.0,2,162540.0,617,51,5,2,2000.0,12800000.0
0,24,196,63,5.0,2,192800.0,227,76,2,2,2000.0,8800000.0
12,107,58,49,5.0,2,111500.0,387,135,29,0,2000.0,20000000.0
4,129,123,6,4.0,2,311000.0,1013,135,5,2,2000.0,13500000.0
4,79,84,63,2.0,2,5215555.0,1259,104,5,2,2000.0,18000000.0
0,110,304,31,2.0,2,10000.0,60,196,2,2,2000.0,36000000.0
12,24,112,74,4.0,2,4023.0,1076,51,5,2,1999.0,10900000.0
12,101,327,6,4.0,2,190000.0,207,93,5,2,1999.0,11500000.0
0,24,327,25,2.0,3,480000.0,739,279,5,2,1999.0,29000000.0
12,110,320,6,5.0,2,382857.0,828,373,15,2,1999.0,27000000.0
12,148,238,16,5.0,2,290000.0,745,466,5,2,1999.0,49000000.0
12,101,33,31,4.0,2,207282.0,169,196,4,2,1999.0,12500000.0
0,85,359,74,5.0,2,101000.0,1049,196,5,2,1999.0,25000000.0
4,24,359,6,3.0,2,118000.0,1167,135,5,2,1999.0,29800000.0
0,110,195,16,5.0,2,290900.0,828,339,5,2,1999.0,29000000.0
3,112,327,16,2.0,0,3333333.0,1143,250,5,2,1999.0,6000000.0
12,129,359,25,4.0,2,103000.0,940,64,5,2,1999.0,8500000.0
12,129,113,3,4.0,2,50000.0,945,32,2,2,1999.0,50000000.0
12,129,150,16,4.0,2,1.0,945,32,28,2,1999.0,9000000.0
0,148,191,31,2.0,2,260.0,343,154,2,2,1999.0,46000000.0
0,110,155,31,5.0,2,149000.0,858,339,5,2,1999.0,30000000.0
9,148,196,31,2.0,2,141000.0,664,233,2,2,1999.0,26000000.0
12,70,123,74,4.0,2,11000.0,504,64,5,2,1998.0,9100000.0
4,118,359,31,5.0,2,148000.0,114,32,5,2,1998.0,10500000.0
12,37,123,16,4.0,2,250000.0,874,64,5,2,1998.0,8500000.0
0,148,220,31,5.0,2,133071.0,273,447,29,2,1998.0,120000000.0
0,48,359,16,5.0,2,158800.0,524,440,5,2,1998.0,17500000.0
4,24,263,16,5.0,2,86494.0,1052,15,2,2,1998.0,10000000.0
0,24,33,31,5.0,2,200800.0,266,445,4,2,1998.0,14500000.0
0,79,263,16,5.0,2,88000.0,627,499,2,0,1998.0,70000000.0
13,148,123,63,5.0,0,100000.0,273,658,5,2,1998.0,72000000.0
0,148,269,16,5.0,2,241000.0,273,447,2,2,1998.0,65000000.0
9,24,351,63,2.0,2,160000.0,739,227,7,2,1998.0,29500000.0
12,67,352,16,4.0,2,208000.0,383,51,5,2,1998.0,14300000.0
4,70,155,16,5.0,2,158000.0,213,42,5,2,1998.0,9800000.0
4,85,320,31,5.0,2,278000.0,915,32,15,2,1998.0,9900000.0
12,112,196,16,4.0,2,290000.0,1018,51,2,2,1998.0,8300000.0
9,24,123,63,2.0,2,457000.0,739,227,5,2,1998.0,27000000.0
12,118,166,6,4.0,2,199500.0,114,32,15,2,1998.0,12000000.0
4,70,327,61,3.0,2,152000.0,213,42,5,2,1998.0,13500000.0
12,118,327,31,4.0,2,210000.0,114,64,5,2,1998.0,10500000.0
12,67,359,61,4.0,2,255000.0,383,51,5,2,1998.0,13500000.0
12,118,73,6,5.0,2,180000.0,114,157,15,0,1998.0,9500000.0
0,148,34,6,5.0,2,258000.0,947,196,5,2,1998.0,25900000.0
12,118,112,74,4.0,2,159900.0,114,64,5,2,1998.0,10900000.0
12,70,84,31,4.0,2,285865.0,213,28,5,2,1998.0,9860000.0
4,129,359,16,5.0,2,200000.0,1138,28,5,2,1998.0,11200000.0
12,67,112,61,4.0,2,140000.0,383,51,5,2,1998.0,15500000.0
12,148,196,16,5.0,3,183000.0,745,51,2,2,1998.0,63000000.0
